18,0,2193,1
18,0,1036,0
18,0,364,1
18,0,296,1
18,0,2858,1
18,0,50,1
18,0,2000,1
18,0,1580,1
18,0,1097,1
19,0,3421,0
19,0,2628,0
19,0,1258,1
19,0,2700,1
19,0,1259,1
19,0,588,1
19,0,589,1
19,0,1,1
19,0,2710,0
19,0,2716,1
19,0,741,0
19,0,318,1
19,0,1291,1
19,0,2324,1
19,0,1387,1
19,0,2692,1
19,0,34,0
19,0,1036,1
19,0,2858,1
19,0,3175,0
19,0,1148,1
19,0,1580,1
19,0,480,1
20,0,2571,1
20,0,1617,1
20,0,457,0
20,0,110,1
21,0,2355,1
21,0,2294,1
22,0,2628,0
22,0,2997,1
22,0,1259,1
22,0,2716,1
22,0,1917,0
22,0,1270,1
22,0,318,1
22,0,1291,1
22,0,10,0
22,0,2174,1
22,0,1377,0
22,0,1527,0
22,0,2762,1
22,0,1394,1
22,0,47,1
22,0,296,0
22,0,2858,1
22,0,70,1
22,0,1210,0
22,0,1214,1
22,0,1580,0
22,0,480,0
22,0,2396,0
22,0,1240,1
23,0,2628,1
23,0,1909,0
23,0,3000,1
23,0,1,1
23,0,1265,1
23,0,1199,0
23,0,593,1
23,0,745,0
23,0,3527,1
23,0,1356,1
23,0,750,1
23,0,924,0
23,0,2762,1
23,0,1396,1
23,0,2916,1
23,0,3578,1
23,0,296,1
23,0,1617,0
23,0,1200,0
23,0,1204,1
23,0,1214,0
23,0,1218,1
23,0,541,1
23,0,1148,0
23,0,1653,0
23,0,1584,0
23,0,3338,0
23,0,1240,1
24,0,2628,0
24,0,3361,1
24,0,1193,1
24,0,1198,1
24,0,2716,1
24,0,260,1
24,0,2797,1
24,0,110,1
24,0,2396,1
24,0,2100,1
25,0,2628,1
25,0,2571,0
25,0,260,1
25,0,2683,0
25,0,3175,0
25,0,2012,1
25,0,1580,1
25,0,110,0
25,0,2028,1
25,0,2393,0
25,0,1676,1
26,0,589,1
26,0,1198,1
26,0,593,1
26,0,597,1
26,0,3448,0
26,0,231,0
26,0,2145,1
26,0,3450,0
26,0,1784,1
26,0,318,1
26,0,260,1
26,0,344,0
26,0,1968,1
26,0,1393,1
26,0,2424,1
26,0,3098,1
26,0,539,0
26,0,2012,0
26,0,3253,0
26,0,3255,1
26,0,1307,1
26,0,1097,0
26,0,2470,1
27,0,1198,1
27,0,318,0
27,0,3030,1
27,0,912,1
27,0,913,1
27,0,922,0
27,0,923,1
27,0,1204,1
28,0,1,0
28,0,1265,1
28,0,1197,1
28,0,2571,0
28,0,318,1
28,0,904,1
28,0,260,1
28,0,2762,1
28,0,1617,0
28,0,2858,1
28,0,50,1
28,0,1200,1
28,0,1136,1
29,0,589,1
29,0,1196,1
29,0,2571,0
29,0,260,1
29,0,1954,1
29,0,858,1
29,0,2762,0
29,0,1036,1
29,0,1610,0
29,0,2944,1
29,0,2947,0
29,0,2949,1
29,0,1210,0
29,0,1214,1
29,0,110,1
29,0,1240,1
29,0,1242,0
30,0,589,1
30,0,3006,0
30,0,1265,1
30,0,1617,1
30,0,527,1
30,0,1213,0
30,0,2028,1
31,0,1265,1
31,0,1269,1
31,0,2716,1
31,0,3448,0
31,0,3022,1
31,0,2915,0
31,0,3210,0
31,0,1580,1
31,0,1663,1
31,0,1234,1
32,0,593,1
32,0,2571,0
32,0,1617,0
32,0,457,0
32,0,480,0
33,0,2997,0
33,0,589,1
33,0,1333,1
33,0,1193,1
33,0,1196,1
33,0,1198,1
33,0,2716,1
33,0,2571,0
33,0,1270,1
33,0,903,1
33,0,919,1
33,0,1953,1
33,0,923,0
33,0,2762,1
33,0,1610,1
33,0,47,1
33,0,296,0
33,0,3147,1
33,0,2858,1
33,0,1997,1
33,0,527,0
33,0,1200,1
33,0,2871,1
33,0,2947,1
33,0,608,1
33,0,110,0
33,0,1221,1
33,0,1225,1
33,0,1304,0
34,0,1259,1
34,0,587,1
34,0,1,1
34,0,1197,1
34,0,2145,1
34,0,1270,1
34,0,318,1
34,0,11,1
34,0,2248,1
34,0,1968,1
34,0,2858,1
34,0,1148,1
34,0,2100,0
35,0,1252,1
35,0,1196,1
35,0,1197,1
35,0,2571,1
35,0,1278,1
35,0,1283,1
35,0,902,1
35,0,1945,1
35,0,17,1
35,0,912,1
35,0,2762,0
35,0,357,0
35,0,608,1
35,0,2019,1
35,0,1148,1
35,0,2020,0
35,0,1230,1
36,0,2628,0
36,0,589,1
36,0,1265,0
36,0,2716,0
36,0,1270,1
36,0,260,1
36,0,3114,1
36,0,21,1
36,0,858,1
36,0,356,1
36,0,1036,0
36,0,3578,1
36,0,377,1
36,0,1127,0
36,0,1200,1
36,0,608,1
36,0,3175,1
36,0,1210,1
36,0,541,1
36,0,1580,0
36,0,1221,0
36,0,2028,0
36,0,480,1
36,0,1097,0
36,0,1240,0
37,0,587,1
37,0,1265,0
37,0,1197,1
37,0,597,1
37,0,2671,1
37,0,339,0
37,0,912,1
37,0,2406,0
37,0,377,1
37,0,1569,1
37,0,1721,0
37,0,480,0
37,0,1088,1
38,0,1183,1
38,0,587,1
38,0,1,1
38,0,1777,1
38,0,2671,1
38,0,339,1
38,0,356,1
38,0,1393,1
38,0,1569,1
38,0,539,1
38,0,1721,1
38,0,2396,1
38,0,708,1
39,0,2700,1
39,0,2706,0
39,0,223,1
39,0,2710,0
39,0,318,1
39,0,2599,1
39,0,2763,1
39,0,3578,1
39,0,2858,1
39,0,3081,0
39,0,3174,0
39,0,3175,1
40,0,590,0
40,0,592,0
40,0,1272,1
40,0,2161,1
40,0,912,1
40,0,2944,1
40,0,969,1
40,0,1580,0
40,0,2105,0
41,0,2628,1
41,0,2710,1
41,0,1196,1
41,0,260,1
41,0,110,0
42,0,2628,1
42,0,2997,1
42,0,589,1
42,0,1193,0
42,0,1197,1
42,0,1198,1
42,0,2640,1
42,0,1270,1
42,0,316,1
42,0,260,1
42,0,1371,1
42,0,1374,1
42,0,1375,1
42,0,1376,1
42,0,923,0
42,0,858,0
42,0,2916,0
42,0,2858,1
42,0,1127,1
42,0,527,1
42,0,1210,1
42,0,541,1
42,0,1580,0
42,0,2529,1
42,0,1584,1
42,0,1221,0
42,0,480,1
42,0,1097,1
42,0,1240,1
42,0,2985,1
43,0,2997,1
43,0,2599,0
43,0,2763,0
43,0,2858,0
44,0,2628,1
44,0,589,1
44,0,1,1
44,0,1265,1
44,0,593,1
44,0,2571,1
44,0,1270,1
44,0,745,1
44,0,318,1
44,0,2161,0
44,0,1291,1
44,0,904,1
44,0,2762,1
44,0,1028,1
44,0,34,1
44,0,2193,1
44,0,2797,1
44,0,1210,1
44,0,1073,1
44,0,1223,1
44,0,2396,1
44,0,1240,1
45,0,2997,0
45,0,587,1
45,0,1197,1
45,0,1270,1
45,0,2724,1
45,0,2671,1
45,0,11,1
45,0,339,1
45,0,440,1
45,0,527,0
45,0,2369,1
45,0,539,1
45,0,1307,1
45,0,708,1
46,0,1327,1
46,0,1407,1
46,0,2160,1
46,0,1970,1
46,0,1971,1
46,0,1644,1
47,0,1193,1
47,0,593,0
47,0,318,1
47,0,527,1
48,0,648,0
48,0,1250,1
48,0,1,1
48,0,1265,0
48,0,1196,1
48,0,590,0
48,0,1197,0
48,0,593,1
48,0,1270,1
48,0,1356,0
48,0,1372,0
48,0,1377,0
48,0,919,1
48,0,923,1
48,0,780,1
48,0,1580,1
48,0,110,1
48,0,2393,0
48,0,2571,1
48,0,1917,1
48,0,368,1
48,0,296,1
48,0,50,1
48,0,380,0
48,0,527,1
48,0,457,1
48,0,1200,0
48,0,1204,1
48,0,1213,1
48,0,1214,0
48,0,2028,1
48,0,480,1
48,0,1097,1
48,0,1240,1
48,0,1247,1
49,0,589,1
49,0,3000,1
49,0,733,0
49,0,1196,1
49,0,595,1
49,0,3114,1
49,0,858,1
49,0,3082,0
49,0,2353,1
49,0,2355,1
49,0,1580,0
49,0,2571,0
49,0,2916,1
49,0,2858,1
49,0,377,1
49,0,527,1
49,0,474,1
49,0,2028,1
49,0,480,1
50,0,3793,0
50,0,3510,0
50,0,2858,1
50,0,3751,0
50,0,3755,0
50,0,480,0
51,0,1,1
51,0,3114,1
51,0,2396,1
51,0,34,1
51,0,2858,0
52,0,648,0
52,0,593,1
52,0,1608,1
52,0,1573,1
52,0,1580,0
52,0,110,1
52,0,2617,0
52,0,2916,1
52,0,292,0
52,0,2858,1
52,0,380,1
52,0,457,1
52,0,2028,1
53,0,2987,1
53,0,589,1
53,0,1407,0
53,0,1193,1
53,0,593,1
53,0,1270,0
53,0,745,1
53,0,913,1
53,0,2291,0
53,0,2455,0
53,0,1580,1
53,0,1729,0
53,0,2396,1
53,0,1676,0
53,0,1909,0
53,0,2716,1
53,0,2699,0
53,0,356,1
53,0,2916,0
53,0,3578,1
53,0,296,1
53,0,2858,1
53,0,50,1
53,0,1127,0
53,0,1200,1
53,0,1207,1
53,0,1212,1
53,0,2019,1
53,0,541,1
53,0,2028,1
53,0,2968,1
53,0,1089,1
53,0,1094,0
53,0,1240,1
54,0,1278,1
54,0,1292,0
54,0,1394,0
54,0,3504,0
54,0,260,0
54,0,3671,0
54,0,1235,0
55,0,589,1
55,0,3114,1
55,0,150,0
55,0,318,1
55,0,356,1
55,0,296,0
55,0,457,1
56,0,593,0
56,0,1358,0
56,0,3114,1
56,0,2289,1
56,0,1641,1
56,0,110,1
56,0,2396,1
56,0,2571,0
56,0,318,1
56,0,2762,1
56,0,34,1
56,0,608,1
56,0,1089,1
57,0,3793,1
57,0,1196,1
57,0,1198,1
57,0,3578,1
57,0,3751,1
57,0,3753,1
57,0,480,1
58,0,1250,1
58,0,720,1
58,0,2997,1
58,0,2064,1
58,0,1193,1
58,0,1267,1
58,0,1356,1
58,0,904,1
58,0,908,1
58,0,1371,1
58,0,1372,0
58,0,1375,0
58,0,1376,0
58,0,919,1
58,0,924,1
58,0,858,1
58,0,1580,1
58,0,110,1
58,0,1584,0
58,0,2396,1
58,0,2628,1
58,0,2640,1
58,0,2716,1
58,0,3471,1
58,0,3702,1
58,0,2762,1
58,0,32,1
58,0,2916,0
58,0,3578,1
58,0,2858,1
58,0,1200,1
58,0,1206,1
58,0,608,1
58,0,1210,1
58,0,2019,1
58,0,541,1
58,0,1221,1
58,0,2028,1
58,0,480,1
58,0,1307,1
58,0,1097,1
58,0,1240,1
58,0,2985,1
59,0,1250,1
59,0,1252,1
59,0,2997,1
59,0,2067,1
59,0,1193,1
59,0,904,1
59,0,1296,0
59,0,908,1
59,0,914,1
59,0,920,1
59,0,923,1
59,0,3134,1
59,0,1617,0
59,0,1580,0
59,0,110,0
59,0,3435,0
59,0,2571,0
59,0,318,0
59,0,1204,1
59,0,608,1
59,0,2020,1
59,0,1225,1
59,0,2028,1
59,0,1304,1
59,0,1307,0
60,0,648,0
60,0,736,1
60,0,1580,0
60,0,2396,1
60,0,356,1
61,0,3624,1
61,0,3555,1
61,0,3752,0
61,0,3753,1
61,0,3785,1
62,0,1254,1
62,0,1193,1
62,0,1270,1
62,0,750,1
62,0,904,1
62,0,912,1
62,0,913,1
62,0,922,1
62,0,928,1
62,0,1617,0
62,0,3307,1
62,0,969,1
62,0,1674,1
62,0,2716,1
62,0,3471,0
62,0,260,1
62,0,296,0
62,0,50,1
62,0,608,1
62,0,1212,1
62,0,1214,0
62,0,1221,1
62,0,1084,0
62,0,480,0
62,0,1230,0
62,0,1097,0
62,0,1240,1
63,0,750,1
63,0,1513,0
63,0,912,1
63,0,3176,1
63,0,2396,1
63,0,2541,0
63,0,2700,1
63,0,2580,1
63,0,2683,0
63,0,2688,0
63,0,2762,1
63,0,2694,0
63,0,2699,0
63,0,2959,0
64,0,3793,0
64,0,1198,1
64,0,110,1
64,0,2762,1
64,0,1210,0
65,0,1198,0
65,0,1291,1
65,0,1608,1
65,0,3147,1
65,0,2628,0
65,0,2571,1
65,0,1784,1
65,0,260,0
65,0,2762,1
65,0,356,1
65,0,2858,0
65,0,50,1
65,0,380,0
65,0,2000,0
65,0,480,1
65,0,1097,0
65,0,2115,0
66,0,1259,1
66,0,2858,1
66,0,3753,1
66,0,480,1
67,0,1250,0
67,0,908,1
67,0,951,1
67,0,3362,0
67,0,1084,1
67,0,480,0
68,0,1265,0
68,0,1270,1
68,0,745,1
68,0,3030,0
68,0,2355,1
68,0,1968,1
68,0,2858,1
68,0,2791,0
69,0,1183,1
69,0,590,0
69,0,593,1
69,0,25,1
69,0,2858,1
69,0,2028,0
69,0,2969,1
70,0,2997,1
70,0,908,1
70,0,1513,1
70,0,3081,1
70,0,2355,1
70,0,3174,1
70,0,3176,1
70,0,2605,0
70,0,2706,1
70,0,2599,0
70,0,260,0
70,0,2688,0
70,0,2858,1
70,0,2881,0
71,0,2605,1
71,0,3408,1
71,0,2710,0
71,0,2959,0
71,0,480,1
72,0,593,1
72,0,1580,0
72,0,2396,1
72,0,1784,0
72,0,356,1
72,0,608,0
72,0,1210,1
73,0,720,1
73,0,2997,0
73,0,1196,1
73,0,1197,1
73,0,1198,1
73,0,1270,1
73,0,2167,0
73,0,1372,1
73,0,1377,0
73,0,1527,1
73,0,780,0
73,0,1544,0
73,0,1573,1
73,0,1580,0
73,0,2393,1
73,0,1676,1
73,0,2628,0
73,0,2716,1
73,0,316,0
73,0,329,0
73,0,2791,1
73,0,380,1
73,0,1210,1
73,0,480,0
74,0,593,1
74,0,913,1
74,0,2858,0
74,0,608,1
75,0,588,0
75,0,1,1
75,0,2137,0
75,0,1196,0
75,0,594,0
75,0,595,0
75,0,596,0
75,0,2141,0
75,0,2078,0
75,0,745,1
75,0,673,1
75,0,2081,0
75,0,2085,0
75,0,3034,0
75,0,1580,1
75,0,2628,1
75,0,2687,1
75,0,2761,1
75,0,1029,0
75,0,1030,0
75,0,1032,0
75,0,1210,0
75,0,1223,0
76,0,745,0
76,0,3897,1
76,0,1617,1
76,0,3408,0
76,0,2571,1
76,0,318,1
76,0,3623,0
76,0,2762,1
76,0,2858,1
76,0,50,1
76,0,608,1
76,0,3755,0
76,0,1148,1
76,0,1223,0
77,0,3174,1
77,0,3408,0
77,0,2395,1
77,0,2706,1
77,0,2710,0
77,0,2712,1
77,0,2599,1
77,0,2694,0
77,0,2770,1
77,0,2858,1
78,0,2997,0
78,0,1188,1
78,0,588,0
78,0,1,1
78,0,750,1
78,0,3114,1
78,0,2359,0
78,0,3253,0
78,0,235,1
78,0,1923,0
78,0,2599,1
78,0,357,1
78,0,39,1
78,0,440,0
78,0,539,1
79,0,3793,1
79,0,3510,1
79,0,3512,0
80,0,593,1
80,0,3114,0
80,0,2355,0
80,0,110,1
80,0,608,1
80,0,1210,0
81,0,1178,1
81,0,1196,0
81,0,1198,1
81,0,904,1
81,0,912,1
81,0,1617,1
81,0,3435,0
81,0,2858,0
81,0,1210,0
81,0,1221,1
81,0,1228,1
81,0,1230,0
81,0,1234,1
82,0,648,0
82,0,733,0
82,0,593,1
82,0,1270,1
82,0,1370,0
82,0,2268,0
82,0,1393,1
82,0,1610,1
82,0,1617,0
82,0,1704,1
82,0,1580,0
82,0,110,1
82,0,2571,1
82,0,2762,1
82,0,32,0
82,0,2916,0
82,0,2858,0
82,0,50,0
82,0,457,1
82,0,608,0
82,0,480,0
83,0,2987,1
83,0,1270,1
83,0,1513,0
83,0,2541,1
83,0,2628,1
83,0,2724,1
83,0,260,1
83,0,2683,0
83,0,2688,0
83,0,1959,1
83,0,2762,1
83,0,2699,0
84,0,1196,1
84,0,1291,1
84,0,2628,0
84,0,260,1
84,0,3578,1
84,0,2858,1
84,0,1200,1
84,0,1210,1
84,0,1214,1
84,0,2028,1
84,0,1240,1
85,0,3408,1
85,0,3578,0
86,0,3175,0
86,0,2396,1
86,0,480,0
87,0,589,1
87,0,1196,1
87,0,1198,1
87,0,1387,1
87,0,260,1
87,0,1954,1
87,0,3578,1
87,0,457,1
87,0,2947,1
87,0,2028,1
87,0,1240,1
88,0,2997,0
88,0,1265,0
88,0,1193,1
88,0,1198,0
88,0,110,0
88,0,3361,0
88,0,318,0
88,0,527,1
88,0,1203,1
88,0,1207,1
88,0,1225,1
88,0,2028,1
88,0,480,0
88,0,1230,1
88,0,1307,0
89,0,1704,1
90,0,913,1
90,0,2321,0
90,0,1617,1
90,0,3175,1
90,0,1580,1
90,0,2628,0
90,0,1784,1
90,0,318,1
90,0,260,0
90,0,2762,1
90,0,2858,1
90,0,457,1
90,0,1136,1
91,0,2997,0
91,0,110,1
91,0,2918,1
91,0,3671,1
91,0,1307,1
92,0,2987,1
92,0,588,1
92,0,589,1
92,0,1,1
92,0,1197,1
92,0,1198,1
92,0,594,1
92,0,919,1
92,0,2355,1
92,0,2294,1
92,0,1580,1
92,0,2394,1
92,0,2396,1
92,0,2716,1
92,0,318,1
92,0,2762,1
92,0,1028,1
92,0,1029,0
92,0,356,1
92,0,1035,1
92,0,3578,1
92,0,364,1
92,0,2858,0
92,0,527,0
92,0,3753,1
92,0,1073,1
92,0,1097,1
93,0,648,1
93,0,1196,1
93,0,1197,1
93,0,1372,1
93,0,1610,1
93,0,1552,0
93,0,1580,1
93,0,2617,0
93,0,1676,1
93,0,208,1
93,0,10,1
93,0,2916,1
93,0,1036,1
93,0,457,1
93,0,2019,1
93,0,480,0
93,0,95,0
93,0,1097,1
94,0,1321,0
94,0,1258,0
94,0,2288,1
94,0,2003,1
95,0,589,1
95,0,1196,1
95,0,593,1
95,0,1610,1
95,0,1641,1
95,0,1580,1
95,0,110,1
95,0,2571,1
95,0,1923,1
95,0,1784,1
95,0,318,1
95,0,2762,0
95,0,356,1
95,0,527,1
95,0,457,0
95,0,608,1
95,0,2028,1
95,0,480,0
96,0,2997,0
96,0,1265,0
96,0,1197,1
96,0,1270,1
96,0,919,1
96,0,2396,1
96,0,318,1
96,0,356,1
96,0,296,1
96,0,527,1
96,0,608,1
96,0,1213,1
97,0,1248,1
97,0,2208,1
97,0,1284,1
97,0,904,1
97,0,905,1
97,0,912,1
97,0,919,1
97,0,2186,1
97,0,1617,1
97,0,951,1
97,0,953,1
97,0,898,1
97,0,111,1
97,0,3334,0
97,0,3435,1
97,0,50,1
97,0,1221,1
97,0,2028,0
99,0,2997,0
99,0,1,0
99,0,1193,0
99,0,1198,1
99,0,3897,1
99,0,3114,1
99,0,110,1
99,0,3408,0
99,0,318,0
99,0,260,1
99,0,3623,0
99,0,2762,0
99,0,2858,1
99,0,50,1
99,0,3916,0
99,0,1097,0
99,0,3785,1
100,0,1196,1
100,0,1197,1
100,0,593,1
100,0,1580,0
100,0,110,0
100,0,318,1
100,0,329,1
100,0,260,1
100,0,1954,1
100,0,1210,1
100,0,2028,1
101,0,648,1
101,0,589,1
101,0,1198,1
101,0,1356,1
101,0,1580,1
101,0,260,1
101,0,2916,0
101,0,1036,1
101,0,1210,1
102,0,2997,0
102,0,1270,1
102,0,750,1
102,0,912,1
102,0,922,1
102,0,923,1
102,0,2336,0
102,0,953,0
102,0,3160,0
102,0,3176,0
102,0,2395,0
102,0,2683,0
102,0,3578,0
102,0,2858,0
102,0,3751,0
102,0,2959,0
102,0,1097,0
103,0,648,0
103,0,733,1
103,0,1370,1
103,0,1527,1
103,0,1552,0
103,0,110,1
103,0,2571,1
103,0,1917,1
103,0,165,0
103,0,316,1
103,0,1876,1
103,0,292,1
103,0,457,1
103,0,2006,0
103,0,95,0
104,0,858,1
104,0,2706,1
104,0,2710,0
104,0,2858,1
104,0,2959,1
105,0,1196,1
105,0,1387,1
105,0,2194,0
105,0,2947,1
105,0,1210,0
105,0,1214,1
105,0,1221,1
105,0,2028,1
106,0,1265,0
106,0,838,0
106,0,920,1
106,0,899,1
106,0,2396,1
106,0,357,0
106,0,2100,0
106,0,1307,1
107,0,593,1
107,0,750,1
107,0,908,1
107,0,912,1
107,0,913,1
107,0,923,1
107,0,858,1
107,0,318,1
107,0,260,1
107,0,1204,1
108,0,1250,1
108,0,1270,0
108,0,2858,1
108,0,2792,0
109,0,1196,1
109,0,1198,1
109,0,1278,1
109,0,919,1
109,0,1580,1
109,0,260,1
109,0,1210,1
109,0,1073,1
109,0,480,1
109,0,1247,0
110,0,3897,1
110,0,1617,1
110,0,1805,0
110,0,1732,1
110,0,2542,1
110,0,3555,0
110,0,3578,1
110,0,296,1
110,0,2858,1
110,0,608,1
110,0,1213,1
110,0,3755,0
110,0,480,0
111,0,2997,1
111,0,593,1
111,0,1641,1
111,0,1784,1
111,0,356,1
111,0,296,1
111,0,377,1
111,0,2028,1
111,0,1094,1
112,0,1252,1
112,0,588,0
112,0,594,0
112,0,596,1
112,0,2078,1
112,0,745,0
112,0,2087,1
112,0,1617,1
112,0,3435,1
112,0,2687,1
112,0,1022,0
112,0,1032,1
113,0,589,0
113,0,3300,0
113,0,3408,0
113,0,3513,1
113,0,2571,1
113,0,3623,1
113,0,3624,0
113,0,3481,1
113,0,2858,1
113,0,3753,1
113,0,480,1
114,0,2997,1
114,0,1196,0
114,0,594,1
114,0,595,0
114,0,596,1
114,0,2078,1
114,0,2081,0
114,0,1282,1
114,0,2085,1
114,0,2087,1
114,0,2096,1
114,0,2294,0
114,0,1028,1
114,0,1029,1
114,0,364,0
114,0,2858,1
115,0,3948,1
115,0,1544,1
115,0,3510,0
115,0,3555,0
115,0,3578,1
115,0,2791,1
115,0,3755,0
116,0,2987,1
116,0,858,1
116,0,2710,0
116,0,2683,1
116,0,3578,0
116,0,2028,1
117,0,1320,0
117,0,720,1
117,0,588,1
117,0,589,1
117,0,1265,1
117,0,1196,1
117,0,1197,1
117,0,2140,1
117,0,1270,1
117,0,1278,1
117,0,745,1
117,0,1356,1
117,0,3114,0
117,0,1373,0
117,0,1374,1
117,0,780,1
117,0,2455,0
117,0,1676,1
117,0,2640,0
117,0,2716,1
117,0,329,0
117,0,260,1
117,0,364,0
117,0,1200,1
117,0,1210,1
117,0,1214,1
117,0,541,1
117,0,2028,1
117,0,3698,0
117,0,2105,1
117,0,1240,1
117,0,2985,1
118,0,648,0
118,0,1,0
118,0,1197,1
118,0,1198,1
118,0,1270,0
118,0,1291,1
118,0,905,1
118,0,3114,1
118,0,2406,1
118,0,110,1
118,0,2396,1
118,0,2716,1
118,0,2571,1
118,0,21,1
118,0,1101,1
118,0,2797,0
118,0,1200,1
118,0,1210,1
118,0,1220,0
118,0,1304,1
118,0,1234,1
118,0,1097,0
118,0,2985,1
119,0,595,1
119,0,596,0
119,0,1282,0
119,0,2355,1
119,0,2294,0
119,0,2762,1
119,0,364,0
119,0,3751,1
120,0,1198,1
120,0,593,1
120,0,904,0
120,0,923,0
120,0,111,0
120,0,318,1
120,0,260,1
120,0,2858,1
120,0,50,1
120,0,527,1
120,0,1207,1
120,0,608,0
120,0,1221,1
120,0,1225,0
121,0,1196,1
121,0,1356,1
121,0,1375,1
121,0,1376,1
121,0,1580,1
121,0,2529,1
121,0,2628,0
121,0,2640,0
121,0,260,1
121,0,3703,1
121,0,2916,0
121,0,1127,0
121,0,1210,1
121,0,541,1
121,0,1097,0
122,0,1250,1
122,0,1196,1
122,0,1198,1
122,0,858,1
122,0,2628,1
122,0,2571,1
122,0,377,0
122,0,457,1
122,0,1210,1
122,0,1221,1
122,0,480,0
123,0,1250,1
123,0,1259,1
123,0,589,1
123,0,1196,1
123,0,1198,1
123,0,2329,1
123,0,858,1
123,0,1610,1
123,0,1617,1
123,0,953,1
123,0,954,0
123,0,2501,1
123,0,3256,0
123,0,1580,0
123,0,110,1
123,0,1674,0
123,0,3421,0
123,0,2716,0
123,0,2571,0
123,0,318,1
123,0,1961,1
123,0,1968,1
123,0,356,1
123,0,2916,1
123,0,2858,0
123,0,50,1
123,0,2000,1
123,0,3671,0
123,0,1207,1
123,0,1208,1
123,0,608,1
123,0,1214,1
123,0,1221,1
